Extracting /tmp/tensorflow/mnist/input_data\train-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data\train-labels-idx1-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data\t10k-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data\t10k-labels-idx1-ubyte.gz
660,0.9167
661,0.9121
662,0.9148
663,0.9086
664,0.9158
665,0.9164
666,0.9163
667,0.9146
668,0.9146
669,0.9161
670,0.9143
671,0.9152
672,0.9129
673,0.9123
674,0.915
675,0.915
676,0.9145
677,0.9159
678,0.9139
679,0.9136
680,0.9141
681,0.9153
682,0.9156
683,0.9149
684,0.9166
685,0.9146
686,0.9145
687,0.9159
688,0.9154
689,0.9128
690,0.9115
691,0.9125
692,0.9183
693,0.9179
694,0.9169
695,0.9175
696,0.9156
697,0.9174
698,0.9142
699,0.9158
700,0.9162
701,0.9134
702,0.9149
703,0.9125
704,0.9106
705,0.916
706,0.9173
707,0.9166
708,0.918
709,0.9182
710,0.9151
711,0.918
712,0.9161
713,0.9152
714,0.9179
715,0.9195
716,0.9205
717,0.9206
718,0.9147
719,0.9143
720,0.919
721,0.9156
722,0.9169
723,0.9179
724,0.917
725,0.9176
726,0.9184
727,0.9145
728,0.9155
729,0.9144
730,0.9117
731,0.9136
732,0.9159
733,0.9169
734,0.9159
735,0.9165
736,0.9184
737,0.916
738,0.9174
739,0.9184
740,0.9179
741,0.9162
742,0.9164
743,0.9171
744,0.9168
745,0.9185
746,0.9184
747,0.9146
748,0.9175
749,0.9199
750,0.9181
751,0.9159
752,0.9196
753,0.9175
754,0.9107
755,0.9171
756,0.9185
757,0.9163
758,0.9189
759,0.9184
760,0.9191
761,0.92
762,0.9204
763,0.9212
764,0.9201
765,0.9212
766,0.9187
767,0.918
768,0.9176
769,0.9193
770,0.9163
771,0.9175
772,0.9169
773,0.9171
774,0.9164
775,0.9183
776,0.9165
777,0.9166
778,0.918
779,0.9144
780,0.9157
781,0.919
782,0.9172
783,0.9146
784,0.9151
785,0.9165
786,0.917
787,0.9182
788,0.918
789,0.9163
790,0.911
791,0.9144
792,0.9146
793,0.9163
794,0.918
795,0.9137
796,0.913
797,0.9152
798,0.9154
799,0.9181
800,0.9178
801,0.9171
802,0.9168
803,0.9169
804,0.9147
805,0.9125
806,0.913
807,0.914
808,0.9128
809,0.9132
810,0.9144
811,0.9139
812,0.9173
813,0.9173
814,0.9169
815,0.9162
816,0.9156
817,0.9164
818,0.916
819,0.9132
820,0.9104
821,0.9169
822,0.9149
823,0.9123
824,0.9143
825,0.9151
826,0.917
827,0.916
828,0.9177
829,0.9192
830,0.9195
831,0.9165
832,0.9136
833,0.9166
834,0.9092
835,0.916
836,0.917
837,0.9161
838,0.9154
839,0.9184
840,0.9174
841,0.9186
842,0.9201
843,0.9182
844,0.9164
845,0.9177
846,0.917
847,0.9141
848,0.9033
849,0.9129
850,0.9131
851,0.9164
852,0.9172
853,0.9157
854,0.9157
855,0.9162
856,0.9142
857,0.9143
858,0.9102
859,0.9178
860,0.9132
861,0.9195
862,0.9083
863,0.9184
864,0.9185
865,0.9181
866,0.9131
867,0.9183
868,0.9158
869,0.9124
870,0.9196
871,0.9214
872,0.9183
873,0.9141
874,0.9167
875,0.9182
876,0.9183
877,0.9186
878,0.9196
879,0.9198
880,0.9169
881,0.9184
882,0.9154
883,0.9128
884,0.9142
885,0.9186
886,0.9175
887,0.9176
888,0.914
889,0.9146
890,0.915
891,0.917
892,0.9155
893,0.9173
894,0.9151
895,0.916
896,0.9189
897,0.9149
898,0.917
899,0.9184
900,0.9167
901,0.9198
902,0.9137
903,0.917
904,0.9164
905,0.9147
906,0.9084
907,0.9164
908,0.9182
909,0.9161
910,0.917
911,0.9173
912,0.917
913,0.9191
914,0.9152
915,0.9181
916,0.9146
917,0.9138
918,0.9181
919,0.9155
920,0.9181
921,0.9178
922,0.9191
923,0.919
924,0.9159
925,0.9174
926,0.9163
927,0.9217
928,0.92
929,0.9208
930,0.92
931,0.9147
932,0.9207
933,0.9178
934,0.9139
935,0.9184
936,0.9194
937,0.9188
938,0.9207
939,0.9219
940,0.919
941,0.9177
942,0.9204
943,0.9213
944,0.921
945,0.9136
946,0.9107
947,0.9164
948,0.9155
949,0.9173
950,0.9175
951,0.9193
952,0.918
953,0.9198
954,0.9178
955,0.9195
956,0.9141
957,0.9152
958,0.9176
959,0.9216
960,0.9202
961,0.918
962,0.9129
963,0.9148
964,0.9164
965,0.917
966,0.9192
967,0.9174
968,0.9161
969,0.9203
970,0.9178
971,0.9188
972,0.9192
973,0.9207
974,0.9187
975,0.9194
976,0.9185
977,0.9146
978,0.9127
979,0.9197
980,0.9197
981,0.9205
982,0.9181
983,0.9199
984,0.917
985,0.9186
986,0.9124
987,0.9166
988,0.9183
989,0.9138
990,0.9153
991,0.9181
992,0.9198
993,0.9178
994,0.9206
995,0.9186
996,0.9193
997,0.9147
998,0.918
999,0.915
